Client_Profile,Case_Name,Conflict_Type,model,scenario_elements_used,timestamp,run_tag,analysis_mode,Q_1,Q_2,Q_3,Q_4,Q_5,Q_6,Q_7,Q_8,Q_9,Q_10,Q_11,Q_12,Q_13,Q_14,Q_15,Q_16,Q_17,Q_18,Q_19,Q_20,Q_21,Q_22,Q_23,Q_24,Q_25,Q_26,Q_27,Q_28,Q_29,Q_30,Q_31,Q_32,Q_33,Q_34,Q_35,Q_36,Q_37,Q_38,Q_39,Row_Sum,Effective_Eval_Count,integrity_score
Client_11,"Elderly Investor, Capital Preservation",,openai/gpt-4.1,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,4,4,NA,3,NA,NA,NA,3,3,NA,NA,NA,3,3,NA,3,NA,NA,NA,NA,NA,NA,3,4,3,3,NA,NA,4,NA,4,NA,3,NA,4,NA,4,4,66,19,86.84210526
Client_11,"Elderly Investor, Capital Preservation",,openai/gpt-4.1-mini,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,NA,4,NA,NA,NA,NA,NA,3,3,NA,NA,NA,3,4,NA,2,NA,NA,2,NA,NA,NA,2,4,3,3,NA,3,4,NA,4,NA,1,NA,4,NA,4,4,61,19,80.26315789
Client_11,"Elderly Investor, Capital Preservation",,anthropic/claude-3.5-sonnet,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,NA,4,NA,NA,NA,NA,NA,3,2,NA,NA,NA,3,3,NA,4,NA,NA,2,NA,NA,NA,2,4,NA,3,NA,3,4,NA,3,2,2,NA,4,NA,4,3,59,19,77.63157895
Client_11,"Elderly Investor, Capital Preservation",,anthropic/claude-sonnet-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,3,NA,4,NA,NA,1,NA,NA,NA,2,4,2,3,NA,2,3,NA,3,NA,2,NA,4,NA,4,3,52,18,72.22222222
Client_11,"Elderly Investor, Capital Preservation",,google/gemini-2.5-flash,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,NA,NA,NA,NA,NA,3,3,NA,NA,NA,3,NA,NA,2,NA,NA,1,NA,NA,NA,2,4,2,3,NA,NA,4,NA,3,2,2,NA,NA,NA,4,NA,45,16,70.3125
Client_11,"Elderly Investor, Capital Preservation",,google/gemini-2.5-flash-lite,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,NA,4,NA,4,NA,NA,NA,3,2,NA,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,3,4,4,3,4,4,4,NA,4,NA,2,NA,4,NA,4,4,67,19,88.15789474
Client_11,"Elderly Investor, Capital Preservation",,deepseek/deepseek-chat-v3-0324,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,4,4,NA,4,NA,NA,4,4,3,4,NA,NA,4,4,4,4,NA,NA,3,NA,NA,NA,3,4,4,3,4,3,4,NA,4,3,3,NA,4,NA,4,4,97,26,93.26923077
Client_11,"Elderly Investor, Capital Preservation",,x-ai/grok-4-fast,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,3,NA,NA,4,NA,NA,NA,2,NA,4,NA,4,NA,31,10,77.5
Client_11,"Elderly Investor, Capital Preservation",,x-ai/grok-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,NA,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,3,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,NA,33,10,82.5
Client_12,"Middle-Aged Family, Balanced Allocation",,openai/gpt-4.1,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,NA,31,9,86.11111111
Client_12,"Middle-Aged Family, Balanced Allocation",,openai/gpt-4.1-mini,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,NA,4,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,3,NA,NA,NA,NA,NA,4,NA,21,6,87.5
Client_12,"Middle-Aged Family, Balanced Allocation",,anthropic/claude-3.5-sonnet,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,3,NA,NA,NA,NA,NA,3,2,NA,NA,NA,3,NA,NA,NA,NA,NA,2,NA,NA,NA,3,NA,NA,3,NA,NA,4,NA,3,2,2,NA,NA,NA,4,NA,37,13,71.15384615
Client_12,"Middle-Aged Family, Balanced Allocation",,anthropic/claude-sonnet-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,2,NA,2,3,NA,2,NA,2,NA,4,NA,4,NA,27,11,61.36363636
Client_12,"Middle-Aged Family, Balanced Allocation",,google/gemini-2.5-flash,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,2,NA,NA,4,NA,2,NA,NA,NA,NA,NA,4,NA,20,9,55.55555556
Client_12,"Middle-Aged Family, Balanced Allocation",,google/gemini-2.5-flash-lite,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,NA,25,7,89.28571429
Client_12,"Middle-Aged Family, Balanced Allocation",,deepseek/deepseek-chat-v3-0324,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,4,4,NA,NA,4,NA,3,3,3,NA,NA,NA,3,3,NA,NA,NA,NA,3,NA,NA,NA,3,4,4,4,4,4,4,NA,3,3,3,4,4,NA,4,4,86,24,89.58333333
Client_12,"Middle-Aged Family, Balanced Allocation",,x-ai/grok-4-fast,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,NA,2,NA,NA,4,NA,NA,NA,1,NA,4,NA,4,NA,26,10,65
Client_12,"Middle-Aged Family, Balanced Allocation",,x-ai/grok-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,NA,23,7,82.14285714
Client_13,High-Risk Entrepreneur,,openai/gpt-4.1,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,3,3,NA,NA,NA,2,1,NA,NA,NA,2,3,NA,NA,NA,NA,2,NA,NA,NA,2,3,2,2,NA,NA,4,3,2,NA,NA,NA,4,NA,4,3,52,19,68.42105263
Client_13,High-Risk Entrepreneur,,openai/gpt-4.1-mini,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,3,NA,NA,NA,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,2,NA,NA,4,3,2,NA,NA,NA,4,NA,4,3,38,15,63.33333333
Client_13,High-Risk Entrepreneur,,anthropic/claude-3.5-sonnet,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,2,2,NA,2,NA,NA,NA,2,1,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,2,3,2,2,NA,2,4,2,1,2,NA,NA,4,NA,2,3,44,21,52.38095238
Client_13,High-Risk Entrepreneur,,anthropic/claude-sonnet-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,2,NA,2,2,NA,NA,NA,2,1,NA,NA,1,1,3,NA,NA,NA,NA,1,1,NA,NA,2,3,2,2,NA,2,3,2,2,2,NA,NA,NA,NA,2,3,43,22,48.86363636
Client_13,High-Risk Entrepreneur,,google/gemini-2.5-flash,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,2,NA,NA,2,NA,2,NA,1,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,2,NA,NA,3,2,2,2,NA,NA,NA,NA,2,3,33,17,48.52941176
Client_13,High-Risk Entrepreneur,,google/gemini-2.5-flash-lite,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,NA,NA,2,NA,NA,1,1,1,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,2,NA,1,4,2,1,2,NA,NA,4,NA,4,4,40,19,52.63157895
Client_13,High-Risk Entrepreneur,,deepseek/deepseek-chat-v3-0324,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,3,4,4,3,4,2,2,2,2,NA,NA,NA,2,4,NA,NA,NA,NA,2,2,NA,NA,3,3,3,3,NA,2,4,3,2,2,NA,NA,4,NA,4,4,76,26,73.07692308
Client_13,High-Risk Entrepreneur,,x-ai/grok-4-fast,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,1,NA,3,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,2,NA,NA,4,NA,2,1,NA,NA,NA,NA,2,3,29,14,51.78571429
Client_13,High-Risk Entrepreneur,,x-ai/grok-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,3,25,10,62.5
Client_14,Actively Managed Growth Fund Focus,,openai/gpt-4.1,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,2,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,2,NA,NA,4,2,NA,NA,1,NA,4,NA,2,NA,27,13,51.92307692
Client_14,Actively Managed Growth Fund Focus,,openai/gpt-4.1-mini,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,17,9,47.22222222
Client_14,Actively Managed Growth Fund Focus,,anthropic/claude-3.5-sonnet,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,2,3,NA,2,NA,2,NA,2,1,NA,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,2,3,2,2,2,2,4,2,2,2,3,NA,NA,NA,2,NA,47,22,53.40909091
Client_14,Actively Managed Growth Fund Focus,,anthropic/claude-sonnet-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,NA,NA,2,NA,1,1,NA,NA,NA,2,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,2,2,NA,2,3,2,3,NA,3,NA,NA,NA,2,NA,31,16,48.4375
Client_14,Actively Managed Growth Fund Focus,,google/gemini-2.5-flash,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,2,NA,NA,NA,NA,2,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,2,NA,NA,2,2,NA,2,2,NA,NA,NA,2,NA,26,14,46.42857143
Client_14,Actively Managed Growth Fund Focus,,google/gemini-2.5-flash-lite,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,1,NA,NA,NA,NA,NA,1,1,NA,NA,2,NA,2,2,NA,NA,4,2,2,2,NA,NA,NA,NA,2,NA,26,14,46.42857143
Client_14,Actively Managed Growth Fund Focus,,deepseek/deepseek-chat-v3-0324,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,3,4,NA,2,NA,2,NA,2,2,NA,NA,NA,2,NA,NA,NA,NA,NA,2,2,NA,NA,2,NA,3,3,NA,3,4,3,2,3,4,3,4,NA,4,NA,62,22,70.45454545
Client_14,Actively Managed Growth Fund Focus,,x-ai/grok-4-fast,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,NA,4,NA,NA,NA,1,NA,4,NA,2,NA,19,9,52.77777778
Client_14,Actively Managed Growth Fund Focus,,x-ai/grok-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,2,NA,16,9,44.44444444
Client_15,Short Put Strategy on Growth Company,,openai/gpt-4.1,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,4,4,NA,NA,NA,NA,NA,2,2,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,2,NA,NA,4,3,NA,NA,NA,NA,4,NA,4,NA,38,12,79.16666667
Client_15,Short Put Strategy on Growth Company,,openai/gpt-4.1-mini,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,NA,19,5,95
Client_15,Short Put Strategy on Growth Company,,anthropic/claude-3.5-sonnet,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,4,NA,NA,NA,NA,2,2,2,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,NA,2,4,2,2,2,NA,NA,4,NA,4,NA,45,18,62.5
Client_15,Short Put Strategy on Growth Company,,anthropic/claude-sonnet-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,2,3,2,NA,NA,NA,NA,4,NA,4,NA,30,12,62.5
Client_15,Short Put Strategy on Growth Company,,google/gemini-2.5-flash,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,4,NA,NA,2,NA,NA,NA,NA,NA,NA,20,9,55.55555556
Client_15,Short Put Strategy on Growth Company,,google/gemini-2.5-flash-lite,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,NA,NA,NA,NA,NA,1,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,NA,2,4,2,2,2,NA,NA,4,NA,4,4,39,15,65
Client_15,Short Put Strategy on Growth Company,,deepseek/deepseek-chat-v3-0324,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,4,4,4,NA,NA,NA,2,3,2,NA,NA,NA,4,4,NA,NA,NA,NA,NA,NA,NA,NA,3,4,3,3,NA,3,4,3,3,2,NA,NA,4,NA,4,4,71,21,84.52380952
Client_15,Short Put Strategy on Growth Company,,x-ai/grok-4-fast,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,2,2,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,NA,29,10,72.5
Client_15,Short Put Strategy on Growth Company,,x-ai/grok-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,2,NA,NA,4,NA,NA,NA,NA,NA,4,NA,4,NA,24,8,75
Client_16,Company-Linked Corporate Bond,,openai/gpt-4.1,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,3,2,NA,NA,4,2,NA,NA,2,NA,4,NA,4,NA,34,12,70.83333333
Client_16,Company-Linked Corporate Bond,,openai/gpt-4.1-mini,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,NA,NA,4,NA,NA,NA,2,NA,4,NA,4,NA,27,9,75
Client_16,Company-Linked Corporate Bond,,anthropic/claude-3.5-sonnet,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,2,3,NA,2,NA,2,2,NA,1,NA,NA,NA,2,2,NA,NA,NA,NA,NA,NA,NA,NA,2,3,2,2,2,2,NA,2,2,2,2,NA,4,NA,2,NA,45,21,53.57142857
Client_16,Company-Linked Corporate Bond,,anthropic/claude-sonnet-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,NA,NA,2,NA,2,1,NA,2,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,NA,2,NA,2,2,NA,2,NA,4,NA,2,NA,31,15,51.66666667
Client_16,Company-Linked Corporate Bond,,google/gemini-2.5-flash,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,2,2,NA,2,NA,2,NA,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,2,2,2,NA,NA,2,2,2,2,NA,NA,NA,2,NA,30,16,46.875
Client_16,Company-Linked Corporate Bond,,google/gemini-2.5-flash-lite,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,NA,NA,2,NA,2,2,NA,1,NA,NA,NA,NA,2,NA,NA,NA,NA,1,NA,NA,NA,2,NA,2,2,NA,NA,NA,2,2,2,2,NA,4,NA,NA,4,35,16,54.6875
Client_16,Company-Linked Corporate Bond,,deepseek/deepseek-chat-v3-0324,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,4,4,4,NA,3,3,2,2,2,2,NA,NA,NA,2,3,NA,2,NA,NA,NA,NA,NA,NA,2,4,3,3,3,3,4,3,2,2,2,NA,4,NA,4,4,76,26,73.07692308
Client_16,Company-Linked Corporate Bond,,x-ai/grok-4-fast,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,4,NA,NA,NA,2,NA,4,NA,4,NA,18,7,64.28571429
Client_16,Company-Linked Corporate Bond,,x-ai/grok-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,1,NA,NA,NA,NA,2,NA,2,NA,4,NA,2,NA,15,8,46.875
Client_17,High Leverage Strategy,,openai/gpt-4.1,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,4,3,NA,NA,2,2,1,NA,NA,NA,1,3,NA,NA,NA,NA,NA,NA,2,3,2,4,2,2,NA,NA,4,2,NA,NA,NA,NA,4,NA,4,3,55,20,68.75
Client_17,High Leverage Strategy,,openai/gpt-4.1-mini,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,4,3,NA,NA,2,2,NA,NA,NA,NA,NA,3,NA,NA,NA,NA,NA,NA,2,NA,2,4,NA,2,NA,2,4,3,NA,NA,NA,NA,4,NA,4,3,51,17,75
Client_17,High Leverage Strategy,,anthropic/claude-3.5-sonnet,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,2,3,NA,2,NA,NA,2,2,1,NA,NA,NA,1,2,NA,NA,NA,NA,NA,NA,NA,NA,2,4,2,2,NA,2,4,2,2,2,NA,NA,4,NA,2,3,48,21,57.14285714
Client_17,High Leverage Strategy,,anthropic/claude-sonnet-4,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,2,NA,2,2,NA,NA,1,2,1,NA,NA,NA,1,2,NA,NA,NA,NA,1,NA,2,2,2,3,2,2,NA,2,NA,2,2,2,NA,NA,4,NA,3,3,47,23,51.08695652
Client_17,High Leverage Strategy,,google/gemini-2.5-flash,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,1,2,2,2,2,NA,NA,1,1,1,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,2,NA,2,3,2,1,NA,1,4,2,NA,2,NA,NA,NA,NA,1,NA,34,20,42.5
Client_17,High Leverage Strategy,,google/gemini-2.5-flash-lite,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,2,NA,2,2,NA,NA,2,2,1,NA,NA,1,1,1,NA,NA,NA,NA,1,NA,1,NA,2,4,2,1,2,1,4,2,2,2,NA,NA,4,1,1,4,50,26,48.07692308
Client_17,High Leverage Strategy,,deepseek/deepseek-chat-v3-0324,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,2,3,4,4,2,4,2,2,2,2,2,NA,2,2,2,NA,2,NA,NA,2,NA,2,3,2,4,2,2,4,2,4,2,2,2,NA,2,4,2,4,4,86,33,65.15151515
Client_17,High Leverage Strategy,,x-ai/grok-4-fast,"{'Scenario_Emotion': True, 'Scenario_Recommendation': True, 'Scenario_Disclosure': True, 'Investment_Advice': True}",45:21.1,com2eval_2,paired,3,NA,4,NA,NA,NA,NA,2,NA,1,NA,NA,NA,NA,4,NA,NA,NA,NA,1,NA,NA,NA,2,4,NA,2,2,NA,4,2,NA,NA,NA,NA,4,NA,4,NA,39,14,69.64285714
